standardized_symbol,exchange,_in_t1,_in_t2,_in_t3,_in_t4,_in_t5,_in_t6,_in_t7,_in_t8,_in_t9,confidence_score,lot,halt_reason,sic_code,status,primary_listing,currency,share_class_figi,share_class_shares_outstanding,locale,market_capital_1,margin_requirement_short,sector,name,scalerevenue,earnings_announcement,location,shares_outstanding,figi,type,isin,country,sic_industry,composite_symbol,margin_requirement_long,homepage_url,weighted_shares_outstanding,industry,symbol,scalemarketcap,description,shortable,tradable,short_sale_restricted,composite_figi,sic_description,etf,fama_industry,easy_to_borrow,marginable,maintenance_margin_requirement,branding,cusips,market_capital_2,fama_sector,sic_sector,cik,na_symbol,na_name,na_status,na_lot,na_etf,ny_symbol,ny_status,ny_short_sale_restricted,ny_halt_reason,it_symbol,it_type,it_name,it_currency,it_composite_symbol,it_figi,it_composite_figi,it_share_class_figi,it_primary_listing,ed_symbol,ed_type,ed_name,ed_country,ed_currency,ed_isin,pl_symbol,pl_type,pl_name,pl_locale,pl_status,pl_currency,pl_composite_figi,pl_share_class_figi,pl_share_class_shares_outstanding,pl_cik,pl_sic_code,pl_sic_description,pl_location,pl_market_capital_2,pl_description,pl_homepage_url,pl_branding,pl_weighted_shares_outstanding,sh_symbol,sh_type,sh_name,sh_currency,sh_location,sh_cusips,sh_sic_code,sh_sic_sector,sh_sic_industry,sh_fama_sector,sh_fama_industry,sh_sector,sh_industry,sh_scalemarketcap,sh_scalerevenue,sh_cik,sh_homepage_url,fp_symbol,fp_type,fp_name,fp_market_capital_1,fp_earnings_announcement,fp_shares_outstanding,av_symbol,av_name,av_status,al_symbol,al_name,al_status,al_tradable,al_marginable,al_maintenance_margin_requirement,al_margin_requirement_long,al_margin_requirement_short,al_shortable,al_easy_to_borrow
LSTOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,11106046.0,,,Lazard Global Strategic Equity Portfolio Open Shares,,,,865631.0,,TRT,,,,,,,,,LSTOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSTOX,TRT,Lazard Global Strategic Equity Portfolio Open Shares,11106046.0,,865631.0,,,,,,,,,,,,,
LSVAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,341488008.0,,,Loomis Sayles Small Cap Value Fund,,,,16972565.0,,FND,,,,,,,,,LSVAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSVAX,FND,Loomis Sayles Small Cap Value Fund,341488008.0,,16972565.0,,,,,,,,,,,,,
LSWWX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2860267449.0,,,Loomis Sayles Funds II - Loomis Sayles Global Allocation Fund,,,,107731354.0,,FND,,,,,,,,,LSWWX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSWWX,FND,Loomis Sayles Funds II - Loomis Sayles Global Allocation Fund,2860267449.0,,107731354.0,,,,,,,,,,,,,
LSXMR,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,Liberty Media Corporation Subscription Right,,,,,,,,,,,100.0,,,,LSXMR,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSXMR,Liberty Media Corporation Subscription Right,inactive,False,False,100.0,100.0,100.0,False,False
LTAFX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,Alternative Strategies Fund,,,,,,FND,,,,,,,,,LTAFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTAFX,FND,Alternative Strategies Fund,0.0,,,,,,,,,,,,,,,
LTCH,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,USD,,,,,,,Latch Inc,,,,,,EQS,US51818V1061,USA,,,,,,,LTCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTCH,EQS,Latch Inc,USA,USD,US51818V1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTFIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1167269886.0,,,Principal LifeTime 2055 Fund,,,,64100488.0,,FND,,,,,,,,,LTFIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTFIX,FND,Principal LifeTime 2055 Fund,1167269886.0,,64100488.0,,,,,,,,,,,,,
LTHM,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2970495578.0,,,Livent Corporation,,2024-02-12T10:59:00.000+0000,,179920992.0,,EQS,,,,,,,,,LTHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTHM,EQS,Livent Corporation,2970495578.0,2024-02-12T10:59:00.000+0000,179920992.0,,,,,,,,,,,,,
LTRY,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,Active,,,,,,,,,Lottery.com Inc,,,,,,,,,,,,,,,LTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTRY,Lottery.com Inc,Active,,,,,,,,,,
LTXB,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,,,,,,,,,,,,100.0,,,,LTXB,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTXB,,inactive,False,False,100.0,100.0,100.0,False,False
LTXFX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,5456042005.0,,,American Funds Ltd Term Tax-Ex Bond Fd of America Cl F-1 Shs,,,,352002710.0,,TRT,,,,,,,,,LTXFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTXFX,TRT,American Funds Ltd Term Tax-Ex Bond Fd of America Cl F-1 Shs,5456042005.0,,352002710.0,,,,,,,,,,,,,
LUB,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,inactive,,,,,,0.0,100.0,,"Luby's, Inc.",,2022-07-18T04:00:00.000+0000,,0.0,,EQS,,,,,100.0,,,,LUB,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUB,EQS,"Luby's, Inc.",0.0,2022-07-18T04:00:00.000+0000,0.0,,,,LUB,Luby's Inc.,inactive,False,False,100.0,100.0,100.0,False,False
LUBAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,13587246873.0,,,Lord Abbett Ultra Short Bond Fund - Class A,,,,1351964863.0,,TRT,,,,,,,,,LUBAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUBAX,TRT,Lord Abbett Ultra Short Bond Fund - Class A,13587246873.0,,1351964863.0,,,,,,,,,,,,,
LVAC,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,Active,,,,,,,,,Lava Medtech Acquisition Corp - Class A,,,,,,,,,,,,,,,LVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVAC,Lava Medtech Acquisition Corp - Class A,Active,,,,,,,,,,
LVACW,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,Active,,,,,,,,,Lava Medtech Acquisition Corp - Warrants (21/10/2026),,,,,,,,,,,,,,,LVACW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVACW,Lava Medtech Acquisition Corp - Warrants (21/10/2026),Active,,,,,,,,,,
LVAEX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1206653311.0,,,LSV Value Equity Fund,,,,41868609.0,,FND,,,,,,,,,LVAEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVAEX,FND,LSV Value Equity Fund,1206653311.0,,41868609.0,,,,,,,,,,,,,
LVAFX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,9671768.0,,,LSV Global Managed Volatility Fund,,,,827354.0,,FND,,,,,,,,,LVAFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVAFX,FND,LSV Global Managed Volatility Fund,9671768.0,,827354.0,,,,,,,,,,,,,
LVAGX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,84362248.0,,,LSV Global Value Fund,,,,4988897.0,,FND,,,,,,,,,LVAGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVAGX,FND,LSV Global Value Fund,84362248.0,,4988897.0,,,,,,,,,,,,,
LVAMX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,23842279.0,,,LSV U.S. Managed Volatility Fund,,,,2091428.0,,FND,,,,,,,,,LVAMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVAMX,FND,LSV U.S. Managed Volatility Fund,23842279.0,,2091428.0,,,,,,,,,,,,,
LVAQX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,571452838.0,,,LSV Small Cap Value Fund,,,,29170640.0,,FND,,,,,,,,,LVAQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVAQX,FND,LSV Small Cap Value Fund,571452838.0,,29170640.0,,,,,,,,,,,,,
LVGO,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,"Livongo Health, Inc. Common Stock",,,,,,,,,,,100.0,,,,LVGO,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVGO,"Livongo Health, Inc. Common Stock",inactive,False,False,100.0,100.0,100.0,False,False
LVLT,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,"Level 3 Communications, Inc.",,2020-03-31T00:00:00.000+0000,,0.0,,EQS,,,,,,,,,LVLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVLT,EQS,"Level 3 Communications, Inc.",0.0,2020-03-31T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LVOLX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,220671147.0,,,SGI U.S. Large Equity Fund,,,,12118130.0,,FND,,,,,,,,,LVOLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVOLX,FND,SGI U.S. Large Equity Fund,220671147.0,,12118130.0,,,,,,,,,,,,,
LVOPP,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,inactive,,,,,,0.0,100.0,,"LiveOne, Inc.",,,,0.0,,EQS,,,,,100.0,,,,LVOPP,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVOPP,EQS,"LiveOne, Inc.",0.0,,0.0,,,,LVOPP,"LiveOne, Inc. 9.0% Series A Cumulative Perpetual Preferred Stock",inactive,False,False,100.0,100.0,100.0,False,False
LXFT,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,,,,,,,,,,,,100.0,,,,LXFT,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LXFT,,inactive,False,False,100.0,100.0,100.0,False,False
LXK,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,"Lexmark International, Inc.",,2016-09-30T00:00:00.000+0000,,0.0,,EQS,,,,,,,,,LXK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LXK,EQS,"Lexmark International, Inc.",0.0,2016-09-30T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LXPPRC,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,active,,,,,,,30.0,,LXP Industrial Trust 6.5% Series C Cumulative Convertible Preferred Stock,,,,,,,,,,,30.0,,,,LXP.PRC,,,False,True,,,,,,False,True,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LXP.PRC,LXP Industrial Trust 6.5% Series C Cumulative Convertible Preferred Stock,active,True,True,30.0,30.0,30.0,False,False
LYRBX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1084295611.0,,,Lyrical U.S. Value Equity Fund,,,,36532871.0,,FND,,,,,,,,,LYRBX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYRBX,FND,Lyrical U.S. Value Equity Fund,1084295611.0,,36532871.0,,,,,,,,,,,,,
LYRIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1084645060.0,,,Lyrical U.S. Value Equity Fund Institutional Class,,,,36215194.0,,TRT,,,,,,,,,LYRIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYRIX,TRT,Lyrical U.S. Value Equity Fund Institutional Class,1084645060.0,,36215194.0,,,,,,,,,,,,,
LYT,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,USD,,,,,,,Lytus Technologies Holdings PTV. Ltd. Common Shares,,,,,,EQS,VGG5851A1333,USA,,,,,,,LYT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYT,EQS,Lytus Technologies Holdings PTV. Ltd. Common Shares,USA,USD,VGG5851A1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZCOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,124506548.0,,,Lazard US Small-Mid Cap Equity Portfolio Open Shares,,,,12691799.0,,TRT,,,,,,,,,LZCOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZCOX,TRT,Lazard US Small-Mid Cap Equity Portfolio Open Shares,124506548.0,,12691799.0,,,,,,,,,,,,,
LZESX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,53935739.0,,,Lazard International Equity Select Open Shs,,,,4328711.0,,TRT,,,,,,,,,LZESX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZESX,TRT,Lazard International Equity Select Open Shs,53935739.0,,4328711.0,,,,,,,,,,,,,
LZFOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,44752216.0,,,Lazard Equity Franchise Portfolio Open Shares,,,,4983543.0,,TRT,,,,,,,,,LZFOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZFOX,TRT,Lazard Equity Franchise Portfolio Open Shares,44752216.0,,4983543.0,,,,,,,,,,,,,
LZGOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2128264.0,,,Lazard Global Fixed Income Portfolio Open Shares,,,,306225.0,,TRT,,,,,,,,,LZGOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZGOX,TRT,Lazard Global Fixed Income Portfolio Open Shares,2128264.0,,306225.0,,,,,,,,,,,,,
LZHOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1376547231.0,,,Lazard US Corporate Income Portfolio Open Shares,,,,73809503.0,,TRT,,,,,,,,,LZHOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZHOX,TRT,Lazard US Corporate Income Portfolio Open Shares,1376547231.0,,73809503.0,,,,,,,,,,,,,
LZIOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3271683700.0,,,Lazard International Equity Portfolio - Open Shares,,,,163912009.0,,TRT,,,,,,,,,LZIOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZIOX,TRT,Lazard International Equity Portfolio - Open Shares,3271683700.0,,163912009.0,,,,,,,,,,,,,
LZOEX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,14203220549.0,,,Lazard Emerging Markets Equity Portfolio,,,,617262953.0,,TRT,,,,,,,,,LZOEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZOEX,TRT,Lazard Emerging Markets Equity Portfolio,14203220549.0,,617262953.0,,,,,,,,,,,,,
LZSMX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,59698466.0,,,Lazard International Small Cap Equity Portfolio Open Shares,,,,5669370.0,,TRT,,,,,,,,,LZSMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZSMX,TRT,Lazard International Small Cap Equity Portfolio Open Shares,59698466.0,,5669370.0,,,,,,,,,,,,,
LZUOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,78558393.0,,,Lazard US Equity Select Portfolio Open Shares,,,,4443348.0,,TRT,,,,,,,,,LZUOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LZUOX,TRT,Lazard US Equity Select Portfolio Open Shares,78558393.0,,4443348.0,,,,,,,,,,,,,
M,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,Preferred BTCS Inc. + ,,,,,,,,,,,100.0,,,,05581M503,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05581M503,Preferred BTCS Inc. + ,inactive,False,False,100.0,100.0,100.0,False,False
M,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,NUTRIBAND INC - PREFERRED SHS,,,,,,,,,,,100.0,,,,67092M406,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67092M406,NUTRIBAND INC - PREFERRED SHS,inactive,False,False,100.0,100.0,100.0,False,False
MAACU,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,Montes Archimedes Acquisition Corp. Unit,,,,,,,,,,,100.0,,,,MAACU,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAACU,Montes Archimedes Acquisition Corp. Unit,inactive,False,False,100.0,100.0,100.0,False,False
MAAGX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2933788649.0,,,MFS Aggressive Growth Allocation Fund,,,,88447050.0,,FND,,,,,,,,,MAAGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAAGX,FND,MFS Aggressive Growth Allocation Fund,2933788649.0,,88447050.0,,,,,,,,,,,,,
MAAPRI,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,active,,,,,,,30.0,,"Mid-America Apartment Communities, Inc. 8.50% Series I Cumulative Redeemable Preferred Stock",,,,,,,,,,,30.0,,,,MAA.PRI,,,False,True,,,,,,False,True,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAA.PRI,"Mid-America Apartment Communities, Inc. 8.50% Series I Cumulative Redeemable Preferred Stock",active,True,True,30.0,30.0,30.0,False,False
MACC,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,Mission Advancement Corp.,,,,0.0,,EQS,,,,,,,,,MACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACC,EQS,Mission Advancement Corp.,0.0,,0.0,,,,,,,,,,,,,
MACCUN,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,Mission Advancement Corp.,,,,0.0,,EQS,,,,,,,,,MACC-UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACC-UN,EQS,Mission Advancement Corp.,0.0,,0.0,,,,,,,,,,,,,
MACCWT,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,Mission Advancement Corp. Redee,,,,0.0,,EQS,,,,,,,,,MACC-WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACC-WT,EQS,Mission Advancement Corp. Redee,0.0,,0.0,,,,,,,,,,,,,
MACFX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3299213558.0,,,MFS Conservative Allocation Fund,,,,190705986.0,,FND,,,,,,,,,MACFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACFX,FND,MFS Conservative Allocation Fund,3299213558.0,,190705986.0,,,,,,,,,,,,,
MACGX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1268822219.0,,,MSIFT Discovery Portfolio Class A,,,,70844345.0,,TRT,,,,,,,,,MACGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACGX,TRT,MSIFT Discovery Portfolio Class A,1268822219.0,,70844345.0,,,,,,,,,,,,,
MACK,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,Active,,,,,,,,,Merrimack Pharmaceuticals Inc,,,,,,,,,,,,,,,MACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACK,Merrimack Pharmaceuticals Inc,Active,,,,,,,,,,
MACQ,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,MCAP Acquisition Corporation Class A Common Stock,,,,,,,,,,,100.0,,,,MACQ,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACQ,MCAP Acquisition Corporation Class A Common Stock,inactive,False,False,100.0,100.0,100.0,False,False
MACQU,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,MCAP Acquisition Corporation Unit,,,,,,,,,,,100.0,,,,MACQU,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACQU,MCAP Acquisition Corporation Unit,inactive,False,False,100.0,100.0,100.0,False,False
MACSX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1845100669.0,,,Matthews Asian Growth and Income Fund,,,,135768997.0,,FND,,,,,,,,,MACSX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACSX,FND,Matthews Asian Growth and Income Fund,1845100669.0,,135768997.0,,,,,,,,,,,,,
