standardized_symbol,exchange,_in_t1,_in_t2,_in_t3,_in_t4,_in_t5,_in_t6,_in_t7,_in_t8,_in_t9,confidence_score,primary_listing,name,sic_sector,figi,scalemarketcap,tradable,sic_description,market_capital_2,earnings_announcement,type,symbol,composite_symbol,cik,margin_requirement_long,cusips,share_class_figi,currency,weighted_shares_outstanding,scalerevenue,halt_reason,homepage_url,isin,lot,fama_sector,short_sale_restricted,margin_requirement_short,sic_code,description,industry,sic_industry,status,location,sector,market_capital_1,shortable,easy_to_borrow,etf,country,share_class_shares_outstanding,locale,fama_industry,maintenance_margin_requirement,branding,composite_figi,marginable,shares_outstanding,na_symbol,na_name,na_status,na_lot,na_etf,ny_symbol,ny_status,ny_short_sale_restricted,ny_halt_reason,it_symbol,it_type,it_name,it_currency,it_composite_symbol,it_figi,it_composite_figi,it_share_class_figi,it_primary_listing,ed_symbol,ed_type,ed_name,ed_country,ed_currency,ed_isin,pl_symbol,pl_type,pl_name,pl_locale,pl_status,pl_currency,pl_composite_figi,pl_share_class_figi,pl_share_class_shares_outstanding,pl_cik,pl_sic_code,pl_sic_description,pl_location,pl_market_capital_2,pl_description,pl_homepage_url,pl_branding,pl_weighted_shares_outstanding,sh_symbol,sh_type,sh_name,sh_currency,sh_location,sh_cusips,sh_sic_code,sh_sic_sector,sh_sic_industry,sh_fama_sector,sh_fama_industry,sh_sector,sh_industry,sh_scalemarketcap,sh_scalerevenue,sh_cik,sh_homepage_url,fp_symbol,fp_type,fp_name,fp_market_capital_1,fp_earnings_announcement,fp_shares_outstanding,av_symbol,av_name,av_status,al_symbol,al_name,al_status,al_tradable,al_marginable,al_maintenance_margin_requirement,al_margin_requirement_long,al_margin_requirement_short,al_shortable,al_easy_to_borrow
LMNL,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Liminal Biosciences Inc,,,,,,,,,LMNL,,,,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMNL,Liminal Biosciences Inc,Active,,,,,,,,,,
LMNX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Luminex Corporation Common Stock,,,,False,,,,,LMNX,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMNX,Luminex Corporation Common Stock,inactive,False,False,100.0,100.0,100.0,False,False
LMRK,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Landmark Infrastructure Partners LP Common Units,,,,False,,,,,LMRK,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMRK,Landmark Infrastructure Partners LP Common Units,inactive,False,False,100.0,100.0,100.0,False,False
LMRKN,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Landmark Infrastructure Partners LP 7% Series C Fltg/Fxd Perpetual Conv Preferred Stock,,,,False,,,,,LMRKN,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMRKN,Landmark Infrastructure Partners LP 7% Series C Fltg/Fxd Perpetual Conv Preferred Stock,inactive,False,False,100.0,100.0,100.0,False,False
LMRKO,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Landmark Infrastructure Partners LP Perpetual Preferred Units Series B 7.90%,,,,False,,,,,LMRKO,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMRKO,Landmark Infrastructure Partners LP Perpetual Preferred Units Series B 7.90%,inactive,False,False,100.0,100.0,100.0,False,False
LMRKP,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units,,,,False,,,,,LMRKP,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMRKP,Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units,inactive,False,False,100.0,100.0,100.0,False,False
LMVYX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Lord Abbett Focused Small Cap Value Fund,,,,,,,,FND,LMVYX,,,,,,,,,,,,,,,,,,,,,,,90422416.0,,,,,,,,,,,,3042477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMVYX,FND,Lord Abbett Focused Small Cap Value Fund,90422416.0,,3042477.0,,,,,,,,,,,,,
LN,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,LINE Corporation,,,,False,,,,,LN,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LN,LINE Corporation,inactive,False,False,100.0,100.0,100.0,False,False
LNCE,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,"Snyder's-Lance, Inc.",,,,,,,2017-12-30T00:00:00.000+0000,EQS,LNCE,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNCE,EQS,"Snyder's-Lance, Inc.",0.0,2017-12-30T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LNCPRD,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Lincoln National Corporation Depositary Shares Each Representing a 1/1,000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock, Series D",,,,True,,,,,LNC.PRD,,,30.0,,,,,,,,,,,,30.0,,,,,active,,,,True,True,,,,,,30.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNC.PRD,"Lincoln National Corporation Depositary Shares Each Representing a 1/1,000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock, Series D",active,True,True,30.0,30.0,30.0,True,True
LNFA,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,L&F Acquisition Corp.,,,,,,,,EQS,LNFA,,,,,,,,,,,,,,,,,,,,,,,1294049100.0,,,,,,,,,,,,118178000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNFA,EQS,L&F Acquisition Corp.,1294049100.0,,118178000.0,,,,,,,,,,,,,
LNFAUN,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,L&F Acquisition Corp.,,,,,,,,EQS,LNFA-UN,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNFA-UN,EQS,L&F Acquisition Corp.,0.0,,0.0,,,,,,,,,,,,,
LNFAWT,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,L&F Acquisition Corp.,,,,,,,,EQS,LNFA-WT,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNFA-WT,EQS,L&F Acquisition Corp.,0.0,,0.0,,,,,,,,,,,,,
LOAC,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Longevity Acquisition Corporation Ordinary Shares,,,,False,,,,,LOAC,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOAC,Longevity Acquisition Corporation Ordinary Shares,inactive,False,False,100.0,100.0,100.0,False,False
LOACR,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Longevity Acquisition Corporation Right,,,,False,,,,,LOACR,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOACR,Longevity Acquisition Corporation Right,inactive,False,False,100.0,100.0,100.0,False,False
LOACU,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Longevity Acquisition Corporation Units,,,,False,,,,,LOACU,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOACU,Longevity Acquisition Corporation Units,inactive,False,False,100.0,100.0,100.0,False,False
LOAKU,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Live Oak Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one-half",,,,False,,,,,LOAK.U,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOAK.U,"Live Oak Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one-half",inactive,False,False,100.0,100.0,100.0,False,False
LOBPRA,XNYS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,Live Oak Bancshares Inc,,BBG01WDFB668,,True,,,,PRF,LOBPRA,LOBPRA:US,,30.0,,,USD,,,,,,,,,30.0,,,,,active,,,,False,False,,,,,,30.0,,,True,,,,,,,,,,,LOBPRA,PRF,Live Oak Bancshares Inc,USD,LOBPRA:US,BBG01WDFB668,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOB.PRA,"Live Oak Bancshares, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.375% Fixed Rate Series A Non-Cumulative Perpetual Preferred Stock",active,True,True,30.0,30.0,30.0,False,False
LOCC,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Live Oak Crestview Climate Acquisition Corp.,,,,,,,2023-03-31T00:00:00.000+0000,EQS,LOCC,,,,,,,,,,,,,,,,,,,,,,,260750000.0,,,,,,,,,,,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCC,EQS,Live Oak Crestview Climate Acquisition Corp.,260750000.0,2023-03-31T00:00:00.000+0000,25000000.0,,,,,,,,,,,,,
LOCCUN,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Live Oak Crestview Climate Acquisition Corp.,,,,,,,2023-03-31T00:00:00.000+0000,EQS,LOCC-UN,,,,,,,,,,,,,,,,,,,,,,,260749996.0,,,,,,,,,,,,25096246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCC-UN,EQS,Live Oak Crestview Climate Acquisition Corp.,260749996.0,2023-03-31T00:00:00.000+0000,25096246.0,,,,,,,,,,,,,
LOCCWT,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Live Oak Crestview Climate Acquisition Corp.,,,,,,,2023-03-31T00:00:00.000+0000,EQS,LOCC-WT,,,,,,,,,,,,,,,,,,,,,,,260750000.0,,,,,,,,,,,,3227103960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCC-WT,EQS,Live Oak Crestview Climate Acquisition Corp.,260750000.0,2023-03-31T00:00:00.000+0000,3227103960.0,,,,,,,,,,,,,
LOCK,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,"LifeLock, Inc.",,,,,,,2016-09-30T00:00:00.000+0000,EQS,LOCK,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCK,EQS,"LifeLock, Inc.",0.0,2016-09-30T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LOCLWT,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Local Bounti Corporation,,,,,,,2023-03-31T00:00:00.000+0000,EQS,LOCL-WT,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCL-WT,EQS,Local Bounti Corporation,0.0,2023-03-31T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LOGBX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Scharf Multi-Asset Opportunity Fund Retail Class,,,,,,,,TRT,LOGBX,,,,,,,,,,,,,,,,,,,,,,,48973518.0,,,,,,,,,,,,1315785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGBX,TRT,Scharf Multi-Asset Opportunity Fund Retail Class,48973518.0,,1315785.0,,,,,,,,,,,,,
LOGM,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"LogMeIn, Inc. Common Stock",,,,False,,,,,LOGM,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGM,"LogMeIn, Inc. Common Stock",inactive,False,False,100.0,100.0,100.0,False,False
LOGSX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Live Oak Health Sciences Fund,,,,,,,,FND,LOGSX,,,,,,,,,,,,,,,,,,,,,,,47097105.0,,,,,,,,,,,,2265373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGSX,FND,Live Oak Health Sciences Fund,47097105.0,,2265373.0,,,,,,,,,,,,,
LOJN,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Lojack Corp.,,,,,,,2015-12-31T00:00:00.000+0000,EQS,LOJN,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOJN,EQS,Lojack Corp.,0.0,2015-12-31T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LOKB,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Live Oak Acquisition Corp. II,,,,,,,,EQS,LOKB,,,,,,,,,,,,,,,,,,,,,,,2053067447.0,,,,,,,,,,,,153443008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOKB,EQS,Live Oak Acquisition Corp. II,2053067447.0,,153443008.0,,,,,,,,,,,,,
LOKBU,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Live Oak Acquisition Corp. II Units, each consisting of one share of Class A common stock and one-th",,,,False,,,,,LOKB.U,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOKB.U,"Live Oak Acquisition Corp. II Units, each consisting of one share of Class A common stock and one-th",inactive,False,False,100.0,100.0,100.0,False,False
LOKM,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Live Oak Mobility Acquisition Corp.,,,,,,,,EQS,LOKM,,,,,,,,,,,,,,,,,,,,,,,320993720.0,,,,,,,,,,,,31624997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOKM,EQS,Live Oak Mobility Acquisition Corp.,320993720.0,,31624997.0,,,,,,,,,,,,,
LOKMUN,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Live Oak Mobility Acquisition Corp.,,,,,,,,EQS,LOKM-UN,,,,,,,,,,,,,,,,,,,,,,,326140728.0,,,,,,,,,,,,31960481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOKM-UN,EQS,Live Oak Mobility Acquisition Corp.,326140728.0,,31960481.0,,,,,,,,,,,,,
LOKMWT,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Live Oak Mobility Acquisition Corp.,,,,,,,,EQS,LOKM-WT,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOKM-WT,EQS,Live Oak Mobility Acquisition Corp.,0.0,,0.0,,,,,,,,,,,,,
LOLDX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Lord Abbett Short Duration Income F3,,,,,,,,TRT,LOLDX,,,,,,,,,,,,,,,,,,,,,,,42494849023.0,,,,,,,,,,,,10896115134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOLDX,TRT,Lord Abbett Short Duration Income F3,42494849023.0,,10896115134.0,,,,,,,,,,,,,
LOMAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Edgar Lomax Value Fd,,,,,,,,TRT,LOMAX,,,,,,,,,,,,,,,,,,,,,,,95625591.0,,,,,,,,,,,,5969138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOMAX,TRT,Edgar Lomax Value Fd,95625591.0,,5969138.0,,,,,,,,,,,,,
LOR,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Lazard World Dividend & Income Fund, Inc.",,,,False,,,,,LOR,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOR,"Lazard World Dividend & Income Fund, Inc.",inactive,False,False,100.0,100.0,100.0,False,False
LORL,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Loral Space and Communications, Inc. Common Stock",,,,False,,,,,LORL,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LORL,"Loral Space and Communications, Inc. Common Stock",inactive,False,False,100.0,100.0,100.0,False,False
LOXO,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,False,,,,,LOXO,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOXO,,inactive,False,False,100.0,100.0,100.0,False,False
LPDAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,BlackRock LifePath Dynamic 2060 Inv A,,,,,,,,TRT,LPDAX,,,,,,,,,,,,,,,,,,,,,,,131621275.0,,,,,,,,,,,,8015912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPDAX,TRT,BlackRock LifePath Dynamic 2060 Inv A,131621275.0,,8015912.0,,,,,,,,,,,,,
LPEFX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,ALPS/Red Rocks Global Opportunity Fund Investor Class,,,,,,,,ETF,LPEFX,,,,,,,,,,,,,,,,,,,,,,,57426044.0,,,,,,,,,,,,8469918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPEFX,ETF,ALPS/Red Rocks Global Opportunity Fund Investor Class,57426044.0,,8469918.0,,,,,,,,,,,,,
LPI,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,"Laredo Petroleum, Inc.",,,,,,,,EQS,LPI,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPI,EQS,"Laredo Petroleum, Inc.",0.0,,0.0,,,,,,,,,,,,,
LPNT,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,"LifePoint Health, Inc.",,,,,,,2018-09-30T00:00:00.000+0000,EQS,LPNT,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPNT,EQS,"LifePoint Health, Inc.",0.0,2018-09-30T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LPNTDELISTED,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,False,,,,,LPNT_DELISTED,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPNT_DELISTED,,inactive,False,False,100.0,100.0,100.0,False,False
LPT,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Liberty Property Trust,,,,False,,,,,LPT,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPT,Liberty Property Trust,inactive,False,False,100.0,100.0,100.0,False,False
LQ,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Quinenco S.A. ADR,,,,,,,2018-03-31T00:00:00.000+0000,TRT,LQ,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LQ,TRT,Quinenco S.A. ADR,0.0,2018-03-31T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LRFC,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Logan Ridge Finance Corporation,,,,,,,,,LRFC,,,,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRFC,Logan Ridge Finance Corporation,Active,,,,,,,,,,
LSBG,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Lake Sunapee Bank Group,,,,,,,2016-09-30T00:00:00.000+0000,EQS,LSBG,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSBG,EQS,Lake Sunapee Bank Group,0.0,2016-09-30T00:00:00.000+0000,0.0,,,,,,,,,,,,,
LSBRX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Loomis Sayles Funds - Bond Fund Retail Class (Trust I),,,,,,,,TRT,LSBRX,,,,,,,,,,,,,,,,,,,,,,,4406816767.0,,,,,,,,,,,,365710935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSBRX,TRT,Loomis Sayles Funds - Bond Fund Retail Class (Trust I),4406816767.0,,365710935.0,,,,,,,,,,,,,
LSCNX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Loomis Sayles Small Cap Value Fund Class N,,,,,,,,TRT,LSCNX,,,,,,,,,,,,,,,,,,,,,,,341424015.0,,,,,,,,,,,,14375748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSCNX,TRT,Loomis Sayles Small Cap Value Fund Class N,341424015.0,,14375748.0,,,,,,,,,,,,,
LSCRX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Loomis Sayles Small Capital Value Fund Retail Class,,,,,,,,TRT,LSCRX,,,,,,,,,,,,,,,,,,,,,,,340130207.0,,,,,,,,,,,,14931089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSCRX,TRT,Loomis Sayles Small Capital Value Fund Retail Class,340130207.0,,14931089.0,,,,,,,,,,,,,
LSDIF,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Lucy Scientific Discovery Inc.,,,,,,,,EQS,LSDIF,,,,,,USD,,,,,CA54960E2033,,,,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,LSDIF,EQS,Lucy Scientific Discovery Inc.,USA,USD,CA54960E2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSEA,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Landsea Homes Corporation - Class A,,,,,,,,,LSEA,,,,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSEA,Landsea Homes Corporation - Class A,Active,,,,,,,,,,
